0,2520
0,1.22
1,9.59
2,9.52
3,6.89
4,4.68
5,3.78
6,3.25
7,2.86
8,2.56
9,2.35
10,2.20
11,2.12
12,2.21
13,2.19
14,2.17
15,2.17
16,2.17
17,2.18
18,2.20
19,2.22
20,2.20
21,2.13
22,2.08
23,2.10
24,2.11
25,2.14
26,2.16
27,2.18
28,2.20
29,2.23
30,2.25
31,2.27
32,2.30
33,2.33
34,2.36
35,2.39
36,2.42
37,2.46
38,2.49
39,2.53
40,2.56
41,2.61
42,2.66
43,2.70
44,2.73
45,2.78
46,2.84
47,2.90
48,2.95
49,3.01
50,3.08
51,3.16
52,3.22
53,3.29
54,3.33
55,3.41
56,3.49
57,3.57
58,3.66
59,3.76
60,3.89
61,4.02
62,4.15
63,4.29
64,4.44
65,4.58
66,4.72
67,4.86
68,5.00
69,5.15
70,5.36
71,5.63
72,5.94
73,6.23
74,6.53
75,6.89
76,8.01
77,9.10
78,9.43
79,9.59
80,9.67
81,9.68
82,9.67
83,9.64
84,9.63
85,9.62
86,9.61
87,9.60
88,9.63
89,9.67
90,9.67
91,9.68
92,9.67
93,9.68
94,9.67
95,9.68
96,9.70
97,9.71
98,9.70
99,9.71
100,9.73
101,9.75
102,9.64
103,9.18
104,8.18
105,7.32
106,6.57
107,5.85
108,5.36
109,5.07
110,4.58
111,4.23
112,4.00
113,3.85
114,3.71
115,3.59
116,3.44
117,3.32
118,3.16
119,3.05
120,2.95
121,2.86
122,2.77
123,2.70
124,2.61
125,2.54
126,2.45
127,2.39
128,2.33
129,2.27
130,2.21
131,2.14
132,2.08
133,2.03
134,1.99
135,1.96
136,1.92
137,1.89
138,1.86
139,1.83
140,1.80
141,1.77
142,1.74
143,1.71
144,1.67
145,1.64
146,1.62
147,1.60
148,1.57
149,1.55
150,1.53
151,1.53
152,1.56
153,1.59
154,1.64
155,1.66
156,1.66
157,1.65
158,1.63
159,1.62
160,1.60
161,1.58
162,1.57
163,1.56
164,1.55
165,1.53
166,1.52
167,1.51
168,1.50
169,1.49
170,1.48
171,1.47
172,1.46
173,1.45
174,1.45
175,1.44
176,1.43
177,1.42
178,1.42
179,1.41
180,1.41
