0,120
0,1.22
1,655.35
2,655.35
3,6.87
4,4.88
5,3.93
6,3.59
7,3.77
8,4.07
9,4.53
10,5.12
11,5.71
12,6.37
13,6.97
14,7.44
15,7.66
16,7.59
17,7.35
18,7.04
19,6.78
20,6.60
21,6.54
22,6.47
23,6.32
24,6.09
25,5.84
26,5.64
27,5.45
28,5.31
29,5.17
30,5.07
31,4.98
32,4.90
33,4.81
34,4.76
35,4.64
36,4.50
37,4.38
38,4.30
39,4.24
40,4.18
41,4.11
42,4.06
43,4.02
44,3.98
45,3.92
46,3.87
47,3.83
48,3.78
49,3.74
50,3.70
51,3.66
52,3.62
53,3.59
54,3.57
55,3.53
56,3.51
57,3.53
58,3.59
59,3.69
60,3.81
61,3.93
62,4.05
63,4.18
64,4.31
65,4.43
66,4.55
67,4.68
68,4.87
69,5.08
70,5.29
71,5.51
72,5.73
73,5.94
74,6.12
75,6.32
76,6.56
77,6.97
78,7.66
79,7.82
80,7.89
81,8.01
82,8.19
83,8.43
84,655.35
85,655.35
86,655.35
87,655.35
88,655.35
89,655.35
90,655.35
91,655.35
92,655.35
93,655.35
94,655.35
95,655.35
96,655.35
97,655.35
98,655.35
99,655.35
100,655.35
101,655.35
102,11.66
103,10.94
104,9.93
105,9.20
106,8.40
107,7.58
108,6.70
109,5.96
110,5.33
111,4.90
112,4.76
113,4.75
114,4.65
115,4.16
116,3.72
117,3.54
118,3.40
119,3.28
120,3.16
121,3.07
122,2.95
123,2.86
124,2.83
125,2.83
126,2.82
127,2.82
128,2.76
129,2.68
130,2.55
131,2.42
132,2.34
133,2.29
134,2.25
135,2.23
136,2.18
137,2.09
138,1.98
139,1.88
140,1.82
141,1.79
142,1.75
143,1.73
144,1.70
145,1.67
146,1.64
147,1.62
148,1.60
149,1.58
150,1.55
151,1.53
152,1.51
153,1.49
154,1.47
155,1.45
156,1.44
157,1.44
158,1.47
159,1.51
160,1.57
161,1.58
162,1.58
163,1.56
164,1.55
165,1.53
166,1.52
167,1.51
168,1.49
169,1.48
170,1.47
171,1.46
172,1.45
173,1.44
174,1.44
175,1.43
176,1.42
177,1.42
178,1.41
179,1.41
180,1.41
