0,1560
0,1.22
1,2.35
2,2.67
3,2.84
4,3.52
5,4.53
6,4.79
7,655.35
8,655.35
9,655.35
10,655.35
11,7.98
12,4.83
13,3.86
14,3.38
15,3.20
16,2.77
17,2.40
18,2.24
19,2.14
20,2.09
21,2.06
22,2.04
23,2.05
24,2.07
25,2.09
26,2.12
27,2.14
28,2.17
29,2.19
30,2.22
31,2.25
32,2.28
33,2.31
34,2.34
35,2.37
36,2.40
37,2.43
38,2.46
39,2.49
40,2.55
41,2.72
42,2.88
43,2.93
44,2.98
45,3.03
46,3.10
47,3.16
48,3.21
49,3.29
50,3.35
51,3.36
52,3.33
53,3.30
54,3.32
55,3.35
56,3.42
57,3.48
58,3.57
59,3.66
60,3.78
61,3.92
62,4.07
63,4.20
64,4.33
65,4.43
66,4.55
67,4.69
68,4.84
69,5.02
70,5.22
71,5.42
72,5.60
73,5.80
74,6.11
75,6.48
76,6.77
77,6.91
78,7.18
79,7.58
80,7.77
81,7.83
82,7.93
83,8.01
84,8.12
85,655.35
86,655.35
87,655.35
88,655.35
89,655.35
90,13.42
91,13.72
92,14.00
93,14.26
94,14.52
95,14.76
96,15.05
97,15.27
98,15.47
99,15.66
100,655.35
101,655.35
102,655.35
103,11.42
104,11.26
105,10.34
106,8.65
107,7.35
108,6.69
109,6.01
110,5.42
111,4.96
112,4.62
113,4.36
114,4.13
115,3.92
116,3.76
117,3.59
118,3.45
119,3.32
120,3.19
121,3.07
122,2.97
123,2.88
124,2.80
125,2.71
126,2.69
127,2.71
128,2.74
129,2.73
130,2.67
131,2.59
132,2.52
133,2.44
134,2.38
135,2.32
136,2.27
137,2.13
138,1.94
139,1.85
140,1.82
141,1.78
142,1.75
143,1.71
144,1.68
145,1.66
146,1.63
147,1.59
148,1.57
149,1.56
150,1.54
151,1.53
152,1.52
153,1.50
154,1.49
155,1.47
156,1.45
157,1.43
158,1.42
159,1.41
160,1.39
161,1.38
162,1.37
163,1.35
164,1.35
165,1.33
166,1.32
167,1.31
168,1.31
169,1.30
170,1.29
171,1.28
172,1.27
173,1.26
174,1.25
175,1.24
176,1.24
177,1.23
178,1.23
179,1.22
180,1.22
