0,1800
0,1.22
1,655.35
2,655.35
3,5.73
4,4.69
5,3.71
6,3.15
7,2.80
8,2.53
9,2.33
10,2.17
11,2.05
12,1.97
13,1.92
14,1.91
15,1.91
16,1.92
17,1.94
18,1.96
19,1.97
20,1.98
21,1.98
22,1.98
23,1.99
24,2.02
25,2.04
26,2.07
27,2.10
28,2.14
29,2.15
30,2.15
31,2.16
32,2.16
33,2.17
34,2.20
35,2.25
36,2.29
37,2.32
38,2.35
39,2.38
40,2.43
41,2.50
42,2.56
43,2.62
44,2.67
45,2.73
46,2.78
47,2.83
48,2.88
49,2.92
50,2.97
51,3.03
52,3.11
53,3.17
54,3.23
55,3.29
56,3.35
57,3.42
58,3.50
59,3.61
60,3.83
61,4.16
62,4.45
63,4.60
64,4.65
65,4.66
66,4.64
67,4.69
68,4.81
69,5.00
70,5.22
71,5.42
72,5.49
73,5.48
74,5.52
75,5.68
76,5.99
77,6.35
78,6.97
79,7.46
80,7.81
81,7.89
82,8.00
83,8.13
84,655.35
85,655.35
86,655.35
87,655.35
88,15.85
89,16.10
90,16.27
91,16.40
92,16.51
93,16.58
94,16.65
95,16.70
96,16.73
97,16.76
98,16.78
99,16.79
100,16.79
101,655.35
102,655.35
103,13.51
104,12.94
105,10.90
106,9.50
107,8.54
108,7.50
109,6.58
110,5.91
111,5.36
112,4.95
113,4.64
114,4.37
115,4.29
116,4.29
117,4.28
118,4.20
119,3.67
120,3.35
121,3.19
122,3.07
123,2.97
124,2.89
125,2.80
126,2.70
127,2.60
128,2.51
129,2.44
130,2.38
131,2.30
132,2.24
133,2.17
134,2.11
135,2.06
136,2.02
137,1.97
138,1.94
139,1.89
140,1.86
141,1.83
142,1.79
143,1.76
144,1.73
145,1.69
146,1.67
147,1.64
148,1.62
149,1.60
150,1.57
151,1.55
152,1.53
153,1.51
154,1.49
155,1.47
156,1.46
157,1.44
158,1.43
159,1.41
160,1.40
161,1.38
162,1.37
163,1.37
164,1.36
165,1.35
166,1.34
167,1.33
168,1.32
169,1.31
170,1.30
171,1.29
172,1.28
173,1.27
174,1.26
175,1.26
176,1.25
177,1.24
178,1.24
179,1.23
180,1.23
