0,1200
0,1.22
1,1.84
2,1.84
3,1.84
4,1.84
5,1.84
6,1.85
7,1.86
8,1.87
9,1.88
10,1.89
11,1.90
12,1.91
13,1.92
14,1.93
15,1.95
16,1.96
17,1.98
18,1.99
19,2.09
20,2.27
21,2.32
22,2.31
23,2.28
24,2.25
25,2.25
26,2.28
27,2.30
28,2.34
29,2.39
30,2.43
31,2.45
32,2.48
33,2.52
34,2.55
35,2.59
36,2.63
37,2.68
38,2.69
39,2.69
40,2.69
41,2.70
42,2.69
43,2.69
44,2.63
45,2.64
46,2.71
47,2.75
48,2.77
49,2.79
50,2.88
51,2.99
52,3.11
53,3.19
54,3.18
55,3.14
56,3.11
57,3.11
58,3.23
59,3.34
60,3.47
61,3.57
62,3.60
63,3.66
64,3.78
65,3.90
66,4.00
67,4.14
68,4.40
69,4.78
70,5.21
71,5.57
72,6.03
73,6.37
74,6.58
75,6.67
76,6.83
77,7.06
78,7.31
79,7.54
80,7.82
81,8.32
82,8.86
83,9.56
84,10.18
85,10.38
86,655.35
87,655.35
88,655.35
89,655.35
90,655.35
91,20.00
92,20.00
93,20.00
94,20.00
95,20.00
96,20.00
97,20.00
98,655.35
99,655.35
100,655.35
101,655.35
102,11.29
103,11.01
104,10.41
105,9.37
106,8.17
107,6.95
108,6.36
109,6.06
110,5.61
111,5.03
112,4.63
113,4.35
114,4.10
115,3.91
116,3.71
117,3.56
118,3.39
119,3.24
120,3.13
121,3.03
122,2.91
123,2.82
124,2.73
125,2.64
126,2.55
127,2.48
128,2.41
129,2.35
130,2.31
131,2.28
132,2.25
133,2.19
134,2.19
135,2.22
136,2.25
137,2.24
138,2.21
139,2.16
140,2.13
141,2.09
142,2.05
143,2.01
144,1.97
145,1.94
146,1.91
147,1.88
148,1.85
149,1.83
150,1.79
151,1.77
152,1.74
153,1.60
154,1.49
155,1.45
156,1.44
157,1.43
158,1.41
159,1.40
160,1.39
161,1.38
162,1.37
163,1.36
164,1.35
165,1.34
166,1.33
167,1.32
168,1.31
169,1.30
170,1.28
171,1.27
172,1.27
173,1.26
174,1.25
175,1.24
176,1.23
177,1.23
178,1.23
179,1.22
180,1.22
