0,3000
0,1.21
1,4.87
2,4.86
3,4.97
4,5.02
5,6.96
6,8.07
7,3.17
8,2.64
9,2.40
10,2.23
11,2.12
12,2.04
13,2.00
14,1.97
15,1.97
16,1.97
17,1.97
18,1.99
19,2.00
20,2.02
21,2.05
22,2.07
23,2.09
24,2.11
25,2.13
26,2.15
27,2.17
28,2.19
29,2.22
30,2.25
31,2.27
32,2.30
33,2.32
34,2.35
35,2.38
36,2.42
37,2.46
38,2.50
39,2.53
40,2.57
41,2.61
42,2.65
43,2.69
44,2.73
45,2.77
46,2.84
47,2.90
48,2.97
49,3.04
50,3.31
51,4.33
52,7.30
53,8.12
54,8.28
55,8.26
56,8.21
57,8.14
58,8.08
59,8.01
60,7.91
61,7.53
62,6.27
63,5.41
64,5.01
65,4.90
66,4.91
67,4.99
68,5.05
69,5.06
70,5.02
71,5.00
72,4.98
73,4.97
74,4.95
75,4.93
76,4.91
77,4.89
78,4.87
79,4.87
80,4.85
81,4.84
82,4.82
83,4.81
84,4.86
85,4.88
86,4.90
87,4.90
88,4.89
89,4.88
90,4.88
91,4.88
92,4.87
93,4.87
94,4.87
95,4.87
96,4.88
97,4.88
98,4.88
99,4.89
100,4.90
101,4.91
102,4.91
103,4.92
104,4.94
105,4.95
106,4.96
107,4.96
108,4.99
109,5.01
110,5.03
111,5.05
112,5.07
113,5.10
114,5.52
115,6.70
116,7.96
117,7.81
118,3.55
119,3.21
120,3.06
121,2.95
122,2.84
123,2.77
124,2.70
125,2.62
126,2.53
127,2.46
128,2.39
129,2.33
130,2.27
131,2.21
132,2.16
133,2.10
134,2.05
135,2.01
136,1.97
137,1.93
138,1.89
139,1.85
140,1.82
141,1.79
142,1.76
143,1.72
144,1.68
145,1.65
146,1.62
147,1.60
148,1.57
149,1.54
150,1.51
151,1.50
152,1.48
153,1.47
154,1.45
155,1.43
156,1.42
157,1.41
158,1.39
159,1.38
160,1.38
161,1.37
162,1.35
163,1.34
164,1.34
165,1.32
166,1.32
167,1.31
168,1.29
169,1.28
170,1.28
171,1.27
172,1.26
173,1.26
174,1.25
175,1.24
176,1.25
177,1.37
178,1.41
179,1.42
180,1.41
