0,1320
0,1.22
1,2.18
2,2.54
3,3.07
4,4.15
5,4.95
6,655.35
7,655.35
8,655.35
9,655.35
10,11.78
11,6.62
12,4.37
13,3.18
14,2.71
15,2.46
16,2.22
17,2.26
18,2.20
19,2.12
20,2.08
21,2.06
22,2.06
23,2.07
24,2.09
25,2.11
26,2.13
27,2.16
28,2.18
29,2.21
30,2.23
31,2.26
32,2.29
33,2.30
34,2.26
35,2.20
36,2.17
37,2.15
38,2.15
39,2.17
40,2.21
41,2.34
42,2.42
43,2.47
44,2.49
45,2.53
46,2.57
47,2.61
48,2.66
49,2.67
50,2.68
51,2.71
52,2.75
53,2.81
54,2.87
55,2.93
56,2.98
57,3.05
58,3.13
59,3.28
60,3.59
61,3.91
62,4.10
63,4.28
64,4.44
65,4.59
66,4.85
67,5.24
68,5.48
69,5.52
70,5.57
71,5.68
72,5.82
73,6.00
74,6.44
75,7.56
76,8.77
77,9.37
78,9.69
79,9.88
80,10.01
81,10.06
82,10.10
83,10.12
84,655.35
85,655.35
86,655.35
87,655.35
88,20.00
89,20.00
90,20.00
91,20.00
92,20.00
93,20.00
94,20.00
95,20.00
96,20.00
97,20.00
98,655.35
99,655.35
100,655.35
101,655.35
102,11.78
103,11.07
104,10.18
105,9.32
106,8.27
107,7.35
108,6.44
109,5.67
110,5.12
111,4.99
112,4.88
113,4.48
114,3.95
115,3.73
116,3.56
117,3.44
118,3.31
119,3.19
120,3.07
121,2.98
122,2.87
123,2.79
124,2.72
125,2.64
126,2.55
127,2.47
128,2.40
129,2.34
130,2.28
131,2.23
132,2.17
133,2.11
134,2.06
135,2.00
136,1.97
137,1.93
138,1.89
139,1.85
140,1.83
141,1.80
142,1.76
143,1.72
144,1.69
145,1.65
146,1.63
147,1.60
148,1.58
149,1.55
150,1.53
151,1.51
152,1.49
153,1.47
154,1.46
155,1.44
156,1.43
157,1.42
158,1.40
159,1.38
160,1.38
161,1.37
162,1.35
163,1.34
164,1.36
165,1.41
166,1.46
167,1.49
168,1.50
169,1.49
170,1.48
171,1.47
172,1.46
173,1.45
174,1.44
175,1.43
176,1.43
177,1.42
178,1.41
179,1.41
180,1.41
